id,categories,city,country,latitude,longitude,menus.amountMax,menus.amountMin,menus.name,name,postalCode,province
AVz3Y-7h3D1zeR_xDAqm,PizzaRestaurantAmerican restaurantsPizza PlaceRestaurants,Sherwood,US,34.8323,-92.1838,7.98,7.98,Cheese Pizza,Shotgun Dans Pizza,72120,AR
AVweGPFF_7pvs4fzAAzQ,PizzaPizza PlaceRestaurants,Phoenix,US,33.509266,-112.073044,6,6,Pizza Cookie,Sauce Pizza Wine,85012,AZ
AVwdRGa9_7pvs4fz4E3K,RestaurantPizza PlaceRestaurants,Cincinnati,US,39.144883,-84.432685,6.49,6.49,Pizza Blanca,Mios Pizzeria,45209,OH
AVwdX4psIN2L1WUfvJB1,PizzaCarry-out foodPizza PlaceRestaurants,Madison Heights,US,42.516669,-83.10663,5.99,5.99,Small Pizza,Hungry Howies Pizza,48071,MI
AVwdaeTtkufWRAb55pSH,PizzaAmerican restaurantsPizza PlacePizza equipment and suppliesRestaurants,Baltimore,US,39.28663,-76.566984,5.49,5.49,Pizza Sub,Spartan Pizzeria,21224,MD
AVwdaeTtkufWRAb55pSH,PizzaAmerican restaurantsPizza PlacePizza equipment and suppliesRestaurants,Baltimore,US,39.28663,-76.566984,10.99,10.99,White Pizza,Spartan Pizzeria,21224,MD
AVwckQhv_7pvs4fzwhpf,Pizza Place,Berkeley,US,37.875496,-122.260345,4.99,4.99,Two Topping Pizza,La Vals,94709,CA
AVwckQhv_7pvs4fzwhpf,Pizza Place,Berkeley,US,37.875496,-122.260345,5.39,5.39,Three Or More Topping Pizza,La Vals,94709,CA
AVwcvnln_7pvs4fzyfqZ,Pizza Place,Tallahassee,US,30.537097,-84.215156,2.5,2.5,Pizza,Brickyard Pizza,32309,FL
AVwcvnln_7pvs4fzyfqZ,Pizza Place,Tallahassee,US,30.537097,-84.215156,11.99,11.99,Pizza,Brickyard Pizza,32309,FL
AVwchRVZkufWRAb5wDIV,RestaurantItalian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Grand Rapids,US,42.912878,-85.566939,7.43,7.43,Kids Cheese Pizza,Carrabbas Italian Grill,49512,MI
AVwchRVZkufWRAb5wDIV,RestaurantItalian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Grand Rapids,US,42.912878,-85.566939,18.21,18.21,Create Your Own Pizza,Carrabbas Italian Grill,49512,MI
AVwchRVZkufWRAb5wDIV,RestaurantItalian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Grand Rapids,US,42.912878,-85.566939,15.92,15.92,Prosciutto Arugula Pizza,Carrabbas Italian Grill,49512,MI
AVwchRVZkufWRAb5wDIV,RestaurantItalian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Grand Rapids,US,42.912878,-85.566939,7.43,7.43,Kids Pepperoni Pizza,Carrabbas Italian Grill,49512,MI
AVwc7s1wIN2L1WUfqehD,PizzaRestaurantPizza Place,Glendora,US,34.137502,-117.865331,22,22,Three Cheese Pizza,Domenicos Jr,91741,CA
AVwc7s1wIN2L1WUfqehD,PizzaRestaurantPizza Place,Glendora,US,34.137502,-117.865331,11.5,11.5,Three Cheese Pizza,Domenicos Jr,91741,CA
AVwc7s1wIN2L1WUfqehD,PizzaRestaurantPizza Place,Glendora,US,34.137502,-117.865331,7,7,Pizza Sandwich,Domenicos Jr,91741,CA
AVwc2xOokufWRAb5zu4_,RestaurantPizza PlaceRestaurants,El Paso,US,31.862409,-106.558431,5,5,HotNReady Large Pizza,Little Caesars Pizza,79912,TX
AVwcr0iskufWRAb5x6lr,PizzaRestaurantPizza PlaceRestaurants,Raleigh,US,35.884857,-78.737707,11.99,11.99,"15"" Plain Cheese Pizza",Tonys Pizza,27613,NC
AVwdfIbIByjofQCxplnX,PizzaAmerican restaurantsPizza PlaceRestaurants,Philadelphia,US,40.022413,-75.218579,4.5,4.5,Pizza Fries,Mikes Pizza,19127,PA
AVwedtwTIN2L1WUf5Kjd,Pizza Place,New Orleans,US,29.974032,-90.100317,12.25,12.25,Bacon & Blue Cheese Pizza,Theos Neighborhood Pizza,70119,LA
AVwedtwTIN2L1WUf5Kjd,Pizza Place,New Orleans,US,29.974032,-90.100317,12.25,12.25,Chicken Pesto Pizza,Theos Neighborhood Pizza,70119,LA
AVwedtwTIN2L1WUf5Kjd,Pizza Place,New Orleans,US,29.974032,-90.100317,13.5,13.5,Big Dave's Buffalo Chicken Pizza,Theos Neighborhood Pizza,70119,LA
AVwdixeC_7pvs4fz67Pw,RestaurantPizza PlaceRestaurants,DeLand,US,29.046703,-81.303817,4.89,4.89,Pizza Sub,Hungry Howies Pizza,32720,FL
AVwdixeC_7pvs4fz67Pw,RestaurantPizza PlaceRestaurants,DeLand,US,29.046703,-81.303817,6.99,6.99,1 Topping Pizza,Hungry Howies Pizza,32720,FL
AVwdixeC_7pvs4fz67Pw,RestaurantPizza PlaceRestaurants,DeLand,US,29.046703,-81.303817,19.99,19.99,Plue 2 liter Soda with 2ampcomma Pizza,Hungry Howies Pizza,32720,FL
AVwdixeC_7pvs4fz67Pw,RestaurantPizza PlaceRestaurants,DeLand,US,29.046703,-81.303817,5,5,Each 2nd Pizza,Hungry Howies Pizza,32720,FL
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,11.75,11.75,12 inch White Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,3.75,3.75,2 Topping Pizza Slice,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,3.5,3.5,1 Topping Pizza Slice,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,19.25,19.25,16 inch Buffalo Chicken Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,16.95,16.95,16 inch Margherita Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,12.5,12.5,12 inch Hawaiian Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,17.75,17.75,16 inch White Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,11.75,11.75,12 inch Eggplant Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,12.5,12.5,12 inch Meat Lovers Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,13.75,13.75,16 inch Cheese Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,18.75,18.75,16 inch Veggie Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,12,12,12 inch Bufalina PIzza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,18.95,18.95,16 inch Sicilian Pizza,Salvos Pizzabar,10075,NY
AVwdK3hX_7pvs4fz2-s0,RestaurantPizza Place Upper East SidePizza Place,New York,US,40.770825,-73.95102,19.75,19.75,16 inch Chicken Parm Pizza,Salvos Pizzabar,10075,NY
AVwcjjQ4kufWRAb5weHv,RestaurantPizza Place,Jacksonville,US,30.204576,-81.785252,7.99,7.99,Large 3 Topping Pizza,Little Caesars Pizza,32257,FL
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Methi Mutter Malai Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Spicy Veg Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Gobi Munchurian Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Roasted Garlic Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Hari Mirch Pineapple Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Aaloo Gobi Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Margherita Pizza,Curry on Crust,48187,MI
AVweO2A2IN2L1WUf3IVT,Indian RestaurantPizza Place,Canton,US,42.322403,-83.488782,7.99,7.99,Achari Veg Pizza,Curry on Crust,48187,MI
AVwcsjkFIN2L1WUfn4dB,PizzaRestaurantKaraokePizza PlaceRestaurants,Milpitas,US,37.4478,-121.8878,9.2,9.2,Cheese Pizza,Pizza Box,95035,CA
AVwd3vBcIN2L1WUfz8Kd,RestaurantPizza PlaceRestaurants,Poughkeepsie,US,41.696049,-73.901679,4.99,4.99,All Meat Stuffed Pizza Slice,Tonys Pizza Pit,12603,NY
AVwd3vBcIN2L1WUfz8Kd,RestaurantPizza PlaceRestaurants,Poughkeepsie,US,41.696049,-73.901679,18.99,18.99,Hawaiian Pizza,Tonys Pizza Pit,12603,NY
AVwd3vBcIN2L1WUfz8Kd,RestaurantPizza PlaceRestaurants,Poughkeepsie,US,41.696049,-73.901679,18.99,18.99,4Cheese Pizza,Tonys Pizza Pit,12603,NY
AVwd3vBcIN2L1WUfz8Kd,RestaurantPizza PlaceRestaurants,Poughkeepsie,US,41.696049,-73.901679,10.99,10.99,Gluten Free Cheese Pizza,Tonys Pizza Pit,12603,NY
AVwd3vBcIN2L1WUfz8Kd,RestaurantPizza PlaceRestaurants,Poughkeepsie,US,41.696049,-73.901679,19.99,19.99,Vegetable Stuffed Pizza Pie,Tonys Pizza Pit,12603,NY
AVwd3vBcIN2L1WUfz8Kd,RestaurantPizza PlaceRestaurants,Poughkeepsie,US,41.696049,-73.901679,1.99,1.99,Cheese Pizza Slice,Tonys Pizza Pit,12603,NY
AVwcoEiNIN2L1WUfnF36,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Arlington,US,32.707464,-97.085036,6.95,6.95,Cheese Pizza,Italy Pizza Pasta Subs,76010,TX
AVwcoEiNIN2L1WUfnF36,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Arlington,US,32.707464,-97.085036,12.95,12.95,Supreme Pizza,Italy Pizza Pasta Subs,76010,TX
AVwcoEiNIN2L1WUfnF36,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Arlington,US,32.707464,-97.085036,1,1,Pizza Topping,Italy Pizza Pasta Subs,76010,TX
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,8.99,8.99,Pizza Sub Deluxe,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,11.99,11.99,Veggie Pizza,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,8.99,8.99,Howie Special Pizza,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,11.99,11.99,Bacon Cheddar Cheeseburger Pizza,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,8.49,8.49,Thin Crust Cheese Pizza,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,11.99,11.99,Howie Maui Pizza,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,5.99,5.99,Cheese Pizza,Hungry Howies Pizza,85710,AZ
AVweM6RuIN2L1WUf24PG,Pizza Place,Tucson,US,32.223015,-110.822913,7.99,7.99,Pizza Sub,Hungry Howies Pizza,85710,AZ
AWESAELwa4HuVbedMwTP,Italian RestaurantPizza Place,Washington Crossing,US,40.292365,-74.872428,17,17,Nick's Specialty Pizza,Dominicks Pizzeria Italian Restaurant,18977,PA
AWESAELwa4HuVbedMwTP,Italian RestaurantPizza Place,Washington Crossing,US,40.292365,-74.872428,21,21,Buffalo Wing Pizza,Dominicks Pizzeria Italian Restaurant,18977,PA
AVwdUCT-_7pvs4fz4j3w,Pizza Place,Traverse City,US,44.757113,-85.652529,10.49,10.49,Sauce and Cheese Pizza,Thats a Pizza,49684,MI
AVwdUCT-_7pvs4fz4j3w,Pizza Place,Traverse City,US,44.757113,-85.652529,4.85,4.85,Sauce and Cheese Pizza,Thats a Pizza,49684,MI
AV1h2sbCa4HuVbed7cM1,RestaurantPizza PlaceRestaurants,Michigan City,US,41.707275,-86.896541,12.05,12.05,Taco Pizza,Albanos Villa,46360,IN
AV1h2sbCa4HuVbed7cM1,RestaurantPizza PlaceRestaurants,Michigan City,US,41.707275,-86.896541,1.75,1.75,Pizza Sauce,Albanos Villa,46360,IN
AVzBAZ_fLD2H7whiWJVU,American RestaurantPizza Place,Warminster,US,40.213458,-75.070133,12.99,12.99,Gluten Free Tomato Pie Or Cheese Pizza,Tonys Place Bar and Grille,18974,PA
AVzBAZ_fLD2H7whiWJVU,American RestaurantPizza Place,Warminster,US,40.213458,-75.070133,9.25,9.25,Tony's Cheese Pizza,Tonys Place Bar and Grille,18974,PA
AVzBAZ_fLD2H7whiWJVU,American RestaurantPizza Place,Warminster,US,40.213458,-75.070133,5.95,5.95,Kids Cheese Pizza,Tonys Place Bar and Grille,18974,PA
AVwcu-Fk_7pvs4fzyYOQ,PizzaPizza PlaceRestaurants,Sherrill,US,43.076696,-75.597597,1.5,1.5,Pizza Rolls,Sherrill New York Pizzeria,13461,NY
AVwdE0JU_7pvs4fz2AYn,Pizza Place,Glendale,US,34.142767,-118.236607,12,12,Supreme Pizza,Pizza Boy,91205,CA
AVweELF0ByjofQCxu91y,PizzaRestaurantPizza Place,Denver,US,39.725069,-104.983255,19.99,19.99,Plain Pizza 24'',Cosmos Pizza,80203,CO
AVweELF0ByjofQCxu91y,PizzaRestaurantPizza Place,Denver,US,39.725069,-104.983255,11.99,11.99,Plain Pizza 16'',Cosmos Pizza,80203,CO
AVwdzigvIN2L1WUfzXzz,PizzaRestaurantItalian RestaurantPizza PlaceRestaurants,Hicksville,US,40.767099,-73.527878,1.75,1.75,Pizza Slice,Piazza Pizza,11801,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,22.49,22.49,Cheese Pizza,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,22.49,22.49,Cheese Pizza,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,7.99,5.49,Pizza Sub,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,4.99,4.99,Cheese Pizza,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,32.99,12.99,Taco Pizza,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,11.99,4.99,Pizza Logs,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,15.99,15.99,Cheese Pizza & 1 Topping,Macys Place Pizzeria,14225,NY
AVwd95bD_7pvs4fz-2aw,Pizza Place,Buffalo,US,42.925755,-78.761238,17.99,17.99,Small Cheese & 1 Topping Pizza,Macys Place Pizzeria,14225,NY
AVwdumb4_7pvs4fz8t54,PizzaRestaurantFast FoodPizza Place,Glendale,US,33.65357,-112.233595,16.99,16.99,White Seafood Pizza,Arizona Pizza Company,85308,AZ
AVwdumb4_7pvs4fz8t54,PizzaRestaurantFast FoodPizza Place,Glendale,US,33.65357,-112.233595,4.29,4.29,Jackie Earl's Cheese Pizza,Arizona Pizza Company,85308,AZ
AVwczgYSkufWRAb5zNBx,PizzaRestaurantPizza PlaceRestaurants,Johnstown,US,40.152074,-82.68329,5.75,5.75,Pizza Sub,Pizzaburg,43031,OH
AVwdCZyb_7pvs4fz1mSG,RestaurantPizza Place,North Las Vegas,US,36.274975,-115.11845,11.99,11.99,Cheese Pizza,DeLucias Pizzeria,89081,NV
AVwdCZyb_7pvs4fz1mSG,RestaurantPizza Place,North Las Vegas,US,36.274975,-115.11845,20.99,14.99,White Pizza,DeLucias Pizzeria,89081,NV
AVwdCZyb_7pvs4fz1mSG,RestaurantPizza Place,North Las Vegas,US,36.274975,-115.11845,17.99,11.99,Specialty Pizzas,DeLucias Pizzeria,89081,NV
AVwdCZyb_7pvs4fz1mSG,RestaurantPizza Place,North Las Vegas,US,36.274975,-115.11845,49.99,49.99,"18"" Cheese Pizza",DeLucias Pizzeria,89081,NV
AVwdCZyb_7pvs4fz1mSG,RestaurantPizza Place,North Las Vegas,US,36.274975,-115.11845,9.99,9.99,Cheese Pizza,DeLucias Pizzeria,89081,NV
AVwdCZyb_7pvs4fz1mSG,RestaurantPizza Place,North Las Vegas,US,36.274975,-115.11845,14.99,14.99,Pizza Freenzy,DeLucias Pizzeria,89081,NV
AV1teilCRxPSIh2RbNhZ,PizzaRestaurantAmerican restaurantsPizza PlaceRestaurants,Alexandria,US,31.288586,-92.47294,5,5,Kids Cheese Pizza,Wildwood Pizza,71301,LA
AVwdPnuP_7pvs4fz3zoB,Pizza PlacePizza Place Resort Corridor,Paradise Valley,US,33.566876,-111.925361,15.95,15.95,Pizza Chef,Pomo,85253,AZ
AVweUktQByjofQCxxMCG,RestaurantPizza Place Brice Street AreaPizza Place,Greensboro,US,36.075201,-79.814066,6.99,6.99,Pizza Sub,Hungry Howies Pizza,27403,NC
AVweUktQByjofQCxxMCG,RestaurantPizza Place Brice Street AreaPizza Place,Greensboro,US,36.075201,-79.814066,9.99,9.99,Meat Eater Pizza,Hungry Howies Pizza,27403,NC
AVwcvcBy_7pvs4fzyddm,Pizza Place,Youngstown,US,40.996343,-80.66232,8.99,8.99,Make Any Pizza a Supreme with 5 Toppings,Bruno Bros Pizza,44512,OH
AVwcvcBy_7pvs4fzyddm,Pizza Place,Youngstown,US,40.996343,-80.66232,8.99,8.99,Make Any Pizza A Supreme With 5 Toppings,Bruno Bros Pizza,44512,OH
AVwclh80ByjofQCxf7tx,Pizza Place,Houston,US,29.904366,-95.554944,3.99,3.99,Kid's Pizza,Milanos Pizzeria Italian Grill,77064,TX
AVweZbc9ByjofQCxx1kF,Pizza PlaceRestaurants,Abilene,US,32.403556,-99.767292,4.99,4.99,Chocolate Chip Pizza,DoubleDaves PizzaWorks,79606,TX
AVwdDZzcByjofQCxlBKL,PizzaItalian restaurantsPizza PlaceRestaurants,Phoenix,US,33.65465,-112.13275,5.5,5.5,Meatball Pizza Roll,Ray's Pizza,85027,AZ
AVwdDZzcByjofQCxlBKL,PizzaItalian restaurantsPizza PlaceRestaurants,Phoenix,US,33.65465,-112.13275,5.5,5.5,Green Pepper and Onion Pizza Roll,Ray's Pizza,85027,AZ
AVwdDZzcByjofQCxlBKL,PizzaItalian restaurantsPizza PlaceRestaurants,Phoenix,US,33.65465,-112.13275,4.25,4.25,Pizza Fries with Pepperoni Or Bacon,Ray's Pizza,85027,AZ
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Garden Vegetarian Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Medium Chicken Garlic Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Medium Cowboy Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Taco Grande Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,15,15,Chicken Bacon Stuffed Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,10,10,Create Your Own Large Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Create Your Own Family Size Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,3,3,Mini Murph Cheese Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,14,14,Medium Murphy39s Combo Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Cowboy Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,10,10,Create Your Own Medium Gluten Free Crust Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Greek Pepperoni Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,5,5,S39mores Pizza,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,13,13,Chicken Garlic Pizza Baking Required,Papa Murphys,52240,IA
AVwd4yfD_7pvs4fz-JKy,RestaurantPizza Place,Iowa City,US,41.649871,-91.501576,11.5,11.5,Hawaiian Pizza Baking Required,Papa Murphys,52240,IA
AVwdtJCD_7pvs4fz8g3-,Italian RestaurantPizza Place,Orlando,US,28.407027,-81.45003,9.99,9.99,Build You Own Pizza,Famas Ristorante,32821,FL
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,14.95,14.95,Vitello Alla Pizzaiola,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza with Meatballs,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza with Fresh Garlic,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza with Onions,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza with Ham,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza With Black Olives,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza With Pineapple,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza With Sausage,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza With Green Peppers,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,12.95,12.95,White Pizza,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza With Anchovies,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza with Mushrooms,Angelas Italian Restaurant,28227,NC
AVwckJ-gkufWRAb5wlE8,Italian RestaurantPizza PlaceItalian Restaurant and Pizza Place,Charlotte,US,35.172024,-80.708379,13.95,13.95,New York Style Pizza With Onions,Angelas Italian Restaurant,28227,NC
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,21.99,21.99,Stuffed Spinach Pizza,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,15.75,15.75,Regular Cheese Pizza Pie,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,17.99,17.99,Salad Pizza,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,17.99,17.99,Chicken & Tomato Pizza,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,16.99,16.99,Fresh Mozzarella Marinara Pizza,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,17.99,17.99,Broccoli White Pizza,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,17.99,17.99,Lasagna Pizza,Mama Carmelas Pizza,11377,NY
AVwcz6KlByjofQCxicXH,Italian RestaurantPizza Place,Woodside,US,40.760309,-73.907433,17.99,17.99,Spinach White Pizza,Mama Carmelas Pizza,11377,NY
AVweaRbG_7pvs4fzCuk4,RestaurantPizza Place,Edmond,US,35.651611,-97.512964,20.99,20.99,Large Specialty Calzone and Large Specialty Pizza,Stars Stripes Pizza,73003,OK
